
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 3)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-09-08_11:47:05
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-09-08 11:47:06.116 |        -0.045    0.305    0.200
 2026-09-08 11:47:07.199 |        -0.045    0.306    0.199
 2026-09-08 11:47:08.282 |        -0.045    0.308    0.199
 2026-09-08 11:47:09.365 |        -0.046    0.307    0.199
 2026-09-08 11:47:10.449 |        -0.045    0.306    0.200
 2026-09-08 11:47:11.532 |        -0.046    0.307    0.198
 2026-09-08 11:47:12.615 |        -0.045    0.307    0.198
 2026-09-08 11:47:13.698 |        -0.044    0.305    0.198
 2026-09-08 11:47:14.781 |        -0.046    0.307    0.201
 2026-09-08 11:47:15.864 |        -0.044    0.307    0.198
 2026-09-08 11:47:16.947 |        -0.046    0.306    0.198
 2026-09-08 11:47:18.030 |        -0.045    0.307    0.199
 2026-09-08 11:47:19.113 |        -0.045    0.307    0.200
 2026-09-08 11:47:20.196 |        -0.046    0.307    0.198
 2026-09-08 11:47:21.279 |        -0.045    0.307    0.199
 2026-09-08 11:47:22.362 |        -0.044    0.305    0.199
 2026-09-08 11:47:23.445 |        -0.043    0.307    0.195
 2026-09-08 11:47:24.528 |        -0.043    0.307    0.200
 2026-09-08 11:47:25.611 |        -0.044    0.307    0.198
 2026-09-08 11:47:26.693 |        -0.029    0.316    0.241
 2026-09-08 11:47:27.777 |        -0.070    0.308    0.256
 2026-09-08 11:47:28.860 |        -0.080    0.304    0.256
