
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 7)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-09-08_11:47:05
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-09-08 11:47:06.116 |        -0.155    0.370    0.176
 2026-09-08 11:47:07.199 |        -0.155    0.371    0.176
 2026-09-08 11:47:08.282 |        -0.153    0.370    0.173
 2026-09-08 11:47:09.365 |        -0.154    0.369    0.173
 2026-09-08 11:47:10.449 |        -0.154    0.371    0.177
 2026-09-08 11:47:11.532 |        -0.155    0.369    0.177
 2026-09-08 11:47:12.615 |        -0.153    0.370    0.173
 2026-09-08 11:47:13.698 |        -0.154    0.370    0.175
 2026-09-08 11:47:14.781 |        -0.153    0.369    0.177
 2026-09-08 11:47:15.864 |        -0.151    0.370    0.177
 2026-09-08 11:47:16.947 |        -0.152    0.369    0.177
 2026-09-08 11:47:18.030 |        -0.153    0.370    0.175
 2026-09-08 11:47:19.113 |        -0.153    0.371    0.175
 2026-09-08 11:47:20.196 |        -0.154    0.369    0.175
 2026-09-08 11:47:21.279 |        -0.152    0.370    0.175
 2026-09-08 11:47:22.362 |        -0.153    0.370    0.177
 2026-09-08 11:47:23.445 |        -0.150    0.371    0.175
 2026-09-08 11:47:24.528 |        -0.152    0.370    0.176
 2026-09-08 11:47:25.611 |        -0.147    0.372    0.174
 2026-09-08 11:47:26.693 |        -0.088    0.395    0.167
 2026-09-08 11:47:27.777 |        -0.116    0.407    0.158
 2026-09-08 11:47:28.860 |        -0.128    0.411    0.161
