
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 6)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-07-16_19:11:15
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-07-16 19:11:16.485 |         0.239   -0.146   -0.488
 2026-07-16 19:11:17.494 |         0.240   -0.145   -0.486
 2026-07-16 19:11:18.504 |         0.237   -0.157   -0.489
 2026-07-16 19:11:19.514 |         0.201   -0.278   -0.458
 2026-07-16 19:11:20.523 |         0.094   -0.384   -0.439
 2026-07-16 19:11:21.531 |         0.020   -0.410   -0.407
 2026-07-16 19:11:22.541 |         0.003   -0.423   -0.427
 2026-07-16 19:11:23.550 |         0.018   -0.491   -0.477
 2026-07-16 19:11:24.567 |        -0.072   -0.609   -0.549
 2026-07-16 19:11:25.577 |        -0.094   -0.604   -0.534
 2026-07-16 19:11:26.587 |        -0.332   -0.525   -0.619
 2026-07-16 19:11:27.595 |        -0.488   -0.208   -0.715
 2026-07-16 19:11:28.604 |        -0.476   -0.084   -0.728
 2026-07-16 19:11:29.613 |        -0.426   -0.004   -0.728
 2026-07-16 19:11:30.618 |        -0.161    0.189   -0.697
 2026-07-16 19:11:31.620 |         0.008    0.154   -0.646
 2026-07-16 19:11:32.620 |         0.122    0.073   -0.594
 2026-07-16 19:11:33.626 |         0.189   -0.009   -0.552
 2026-07-16 19:11:34.636 |         0.235   -0.122   -0.526
 2026-07-16 19:11:35.644 |         0.241   -0.175   -0.516
 2026-07-16 19:11:36.654 |         0.242   -0.184   -0.537
