
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 1)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-07-16_19:11:15
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-07-16 19:11:16.485 |         0.311   -0.441    0.548
 2026-07-16 19:11:17.494 |         0.309   -0.441    0.544
 2026-07-16 19:11:18.504 |         0.310   -0.453    0.549
 2026-07-16 19:11:19.514 |         0.273   -0.565    0.547
 2026-07-16 19:11:20.523 |         0.180   -0.676    0.585
 2026-07-16 19:11:21.531 |         0.116   -0.717    0.612
 2026-07-16 19:11:22.541 |         0.102   -0.728    0.615
 2026-07-16 19:11:23.550 |         0.050   -0.787    0.609
 2026-07-16 19:11:24.567 |        -0.123   -0.814    0.567
 2026-07-16 19:11:25.577 |        -0.133   -0.813    0.561
 2026-07-16 19:11:26.587 |        -0.305   -0.704    0.513
 2026-07-16 19:11:27.595 |        -0.404   -0.460    0.465
 2026-07-16 19:11:28.604 |        -0.395   -0.351    0.455
 2026-07-16 19:11:29.613 |        -0.349   -0.277    0.452
 2026-07-16 19:11:30.618 |        -0.109   -0.106    0.455
 2026-07-16 19:11:31.620 |         0.061   -0.123    0.483
 2026-07-16 19:11:32.620 |         0.189   -0.190    0.512
 2026-07-16 19:11:33.626 |         0.260   -0.274    0.532
 2026-07-16 19:11:34.636 |         0.304   -0.391    0.549
 2026-07-16 19:11:35.644 |         0.308   -0.446    0.559
 2026-07-16 19:11:36.654 |         0.308   -0.459    0.550
