
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 0)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-08-18_16:38:01
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-08-18 16:38:02.703 |        -0.496    0.035    0.278
 2026-08-18 16:38:03.741 |        -0.498    0.032    0.282
 2026-08-18 16:38:04.778 |        -0.495    0.035    0.283
 2026-08-18 16:38:05.817 |        -0.495    0.032    0.282
 2026-08-18 16:38:06.856 |        -0.494    0.035    0.281
 2026-08-18 16:38:07.894 |        -0.497    0.034    0.282
 2026-08-18 16:38:08.931 |        -0.495    0.034    0.281
 2026-08-18 16:38:09.969 |        -0.498    0.034    0.282
 2026-08-18 16:38:11.007 |        -0.497    0.032    0.280
 2026-08-18 16:38:12.046 |        -0.496    0.033    0.284
 2026-08-18 16:38:13.083 |        -0.497    0.033    0.285
 2026-08-18 16:38:14.121 |        -0.499    0.035    0.282
 2026-08-18 16:38:15.157 |        -0.571    0.070    0.163
 2026-08-18 16:38:16.197 |        -0.614    0.066    0.045
 2026-08-18 16:38:17.236 |        -0.603    0.056    0.086
 2026-08-18 16:38:18.274 |        -0.577    0.026    0.132
 2026-08-18 16:38:19.311 |        -0.591    0.055    0.092
 2026-08-18 16:38:20.348 |        -0.598    0.226    0.062
 2026-08-18 16:38:21.385 |        -0.534    0.302    0.175
 2026-08-18 16:38:22.423 |        -0.518    0.301    0.200
 2026-08-18 16:38:23.461 |        -0.522    0.295    0.197
 2026-08-18 16:38:24.500 |        -0.522    0.290    0.215
 2026-08-18 16:38:25.537 |        -0.520    0.289    0.214
 2026-08-18 16:38:26.575 |        -0.522    0.283    0.214
 2026-08-18 16:38:27.614 |        -0.526    0.282    0.209
 2026-08-18 16:38:28.652 |        -0.529    0.276    0.209
 2026-08-18 16:38:29.690 |        -0.533    0.275    0.204
 2026-08-18 16:38:30.727 |        -0.532    0.277    0.203
 2026-08-18 16:38:31.765 |        -0.534    0.275    0.201
 2026-08-18 16:38:32.803 |        -0.536    0.276    0.204
 2026-08-18 16:38:33.842 |        -0.536    0.275    0.200
 2026-08-18 16:38:34.879 |        -0.536    0.275    0.202
 2026-08-18 16:38:35.917 |        -0.539    0.277    0.199
 2026-08-18 16:38:36.955 |        -0.557    0.262    0.182
 2026-08-18 16:38:37.993 |        -0.558    0.233    0.196
 2026-08-18 16:38:39.031 |        -0.547    0.257    0.204
 2026-08-18 16:38:40.070 |        -0.549    0.255    0.199
 2026-08-18 16:38:41.108 |        -0.547    0.255    0.198
 2026-08-18 16:38:42.146 |        -0.544    0.258    0.204
 2026-08-18 16:38:43.184 |        -0.545    0.264    0.201
 2026-08-18 16:38:44.221 |        -0.544    0.258    0.198
 2026-08-18 16:38:45.263 |        -0.609    0.148    0.086
 2026-08-18 16:38:46.304 |        -0.538   -0.076   -0.011
 2026-08-18 16:38:47.342 |        -0.476   -0.122   -0.019
 2026-08-18 16:38:48.385 |        -0.551    0.327    0.055
 2026-08-18 16:38:49.469 |        -0.567    0.317   -0.019
 2026-08-18 16:38:50.552 |        -0.560    0.292   -0.078
 2026-08-18 16:38:51.635 |        -0.543    0.335   -0.042
 2026-08-18 16:38:52.717 |        -0.509    0.391    0.033
 2026-08-18 16:38:53.800 |        -0.498    0.395    0.021
 2026-08-18 16:38:54.884 |        -0.502    0.397    0.008
 2026-08-18 16:38:55.966 |        -0.529    0.368    0.016
 2026-08-18 16:38:57.048 |        -0.544    0.332    0.108
 2026-08-18 16:38:58.130 |        -0.532    0.303    0.172
 2026-08-18 16:38:59.212 |        -0.529    0.297    0.175
 2026-08-18 16:39:00.295 |        -0.558    0.283    0.163
 2026-08-18 16:39:01.379 |        -0.553    0.288    0.158
 2026-08-18 16:39:02.462 |        -0.546    0.297    0.163
 2026-08-18 16:39:03.532 |        -0.535    0.288    0.184
 2026-08-18 16:39:12.700 |        -0.553    0.258    0.166
 2026-08-18 16:39:13.737 |        -0.553    0.260    0.167
 2026-08-18 16:39:14.775 |        -0.550    0.261    0.171
 2026-08-18 16:39:15.813 |        -0.552    0.262    0.170
 2026-08-18 16:39:16.851 |        -0.556    0.260    0.165
 2026-08-18 16:39:17.891 |        -0.552    0.263    0.169
 2026-08-18 16:39:18.928 |        -0.551    0.264    0.172
 2026-08-18 16:39:19.966 |        -0.553    0.265    0.167
 2026-08-18 16:39:21.004 |        -0.569    0.245    0.153
 2026-08-18 16:39:22.045 |        -0.606    0.197    0.083
 2026-08-18 16:39:23.082 |        -0.555    0.031    0.154
 2026-08-18 16:39:24.123 |        -0.466   -0.014    0.283
 2026-08-18 16:39:25.161 |        -0.477   -0.014    0.273
 2026-08-18 16:39:26.199 |        -0.477   -0.016    0.272
 2026-08-18 16:39:27.237 |        -0.476   -0.014    0.275
 2026-08-18 16:39:28.275 |        -0.487   -0.018    0.277
 2026-08-18 16:39:29.313 |        -0.497   -0.043    0.284
 2026-08-18 16:39:30.351 |        -0.498   -0.051    0.279
 2026-08-18 16:39:31.389 |        -0.495   -0.055    0.282
 2026-08-18 16:39:32.427 |        -0.492   -0.049    0.281
 2026-08-18 16:39:33.465 |        -0.473   -0.043    0.277
 2026-08-18 16:39:34.503 |        -0.464   -0.037    0.270
 2026-08-18 16:39:35.541 |        -0.462   -0.032    0.270
 2026-08-18 16:39:36.579 |        -0.462   -0.030    0.269
 2026-08-18 16:39:37.617 |        -0.476   -0.037    0.277
 2026-08-18 16:39:38.676 |        -0.492   -0.042    0.276
 2026-08-18 16:39:39.714 |        -0.496   -0.055    0.273
 2026-08-18 16:39:40.752 |        -0.481   -0.027    0.271
 2026-08-18 16:39:41.787 |        -0.494    0.001    0.258
 2026-08-18 16:39:42.827 |        -0.499   -0.005    0.253
 2026-08-18 16:39:43.865 |        -0.504   -0.006    0.252
 2026-08-18 16:39:44.903 |        -0.499   -0.007    0.251
 2026-08-18 16:39:45.942 |        -0.492   -0.001    0.260
 2026-08-18 16:39:46.978 |        -0.491   -0.004    0.261
 2026-08-18 16:39:48.017 |        -0.493   -0.002    0.259
 2026-08-18 16:39:49.055 |        -0.492   -0.003    0.260
 2026-08-18 16:39:50.094 |        -0.497   -0.025    0.235
 2026-08-18 16:39:51.132 |        -0.483   -0.076    0.179
 2026-08-18 16:39:52.174 |        -0.378   -0.190   -0.023
 2026-08-18 16:39:53.242 |        -0.304   -0.185   -0.084
 2026-08-18 16:39:54.271 |        -0.281   -0.183   -0.099
 2026-08-18 16:39:55.307 |        -0.030   -0.018   -0.011
 2026-08-18 16:39:56.338 |         0.000    0.000    0.000
 2026-08-18 16:39:57.373 |         0.000    0.000    0.000
 2026-08-18 16:39:58.408 |         0.000    0.000    0.000
 2026-08-18 16:39:59.443 |         0.000    0.000    0.000
 2026-08-18 16:40:00.471 |         0.000    0.000    0.000
 2026-08-18 16:40:01.505 |         0.000    0.000    0.000
 2026-08-18 16:40:02.538 |         0.000    0.000    0.000
 2026-08-18 16:46:11.191 |        -0.212   -0.142    0.291
 2026-08-18 16:46:12.228 |        -0.211   -0.143    0.286
 2026-08-18 16:46:13.266 |        -0.211   -0.145    0.286
 2026-08-18 16:46:14.304 |        -0.212   -0.144    0.290
 2026-08-18 16:46:15.342 |        -0.212   -0.144    0.287
 2026-08-18 16:46:16.381 |        -0.211   -0.146    0.289
 2026-08-18 16:46:17.420 |        -0.213   -0.146    0.293
 2026-08-18 16:46:18.458 |        -0.213   -0.143    0.292
 2026-08-18 16:46:19.496 |        -0.212   -0.143    0.289
 2026-08-18 16:46:20.534 |        -0.212   -0.146    0.288
 2026-08-18 16:46:21.571 |        -0.213   -0.149    0.288
 2026-08-18 16:46:22.610 |        -0.212   -0.147    0.289
 2026-08-18 16:46:23.648 |        -0.213   -0.147    0.287
 2026-08-18 16:46:24.685 |        -0.213   -0.145    0.285
 2026-08-18 16:46:25.724 |        -0.212   -0.144    0.286
 2026-08-18 16:46:26.762 |        -0.212   -0.143    0.288
 2026-08-18 16:46:27.798 |        -0.212   -0.146    0.286
 2026-08-18 16:46:28.838 |        -0.213   -0.144    0.290
 2026-08-18 16:46:29.876 |        -0.212   -0.143    0.292
 2026-08-18 16:46:30.914 |        -0.211   -0.146    0.288
 2026-08-18 16:46:31.951 |        -0.211   -0.143    0.290
