
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 5)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-08-18_16:38:01
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-08-18 16:38:02.703 |        -0.320   -0.034    0.126
 2026-08-18 16:38:03.741 |        -0.320   -0.035    0.125
 2026-08-18 16:38:04.778 |        -0.320   -0.036    0.127
 2026-08-18 16:38:05.817 |        -0.319   -0.035    0.123
 2026-08-18 16:38:06.856 |        -0.320   -0.034    0.126
 2026-08-18 16:38:07.894 |        -0.319   -0.035    0.126
 2026-08-18 16:38:08.931 |        -0.318   -0.034    0.129
 2026-08-18 16:38:09.969 |        -0.319   -0.034    0.127
 2026-08-18 16:38:11.007 |        -0.318   -0.034    0.125
 2026-08-18 16:38:12.046 |        -0.319   -0.034    0.127
 2026-08-18 16:38:13.083 |        -0.319   -0.034    0.128
 2026-08-18 16:38:14.121 |        -0.321   -0.035    0.127
 2026-08-18 16:38:15.157 |        -0.384    0.008    0.007
 2026-08-18 16:38:16.197 |        -0.409    0.014   -0.088
 2026-08-18 16:38:17.236 |        -0.403    0.003   -0.054
 2026-08-18 16:38:18.274 |        -0.376   -0.028   -0.009
 2026-08-18 16:38:19.311 |        -0.399    0.013   -0.064
 2026-08-18 16:38:20.348 |        -0.414    0.185   -0.061
 2026-08-18 16:38:21.385 |        -0.368    0.237    0.055
 2026-08-18 16:38:22.423 |        -0.361    0.229    0.064
 2026-08-18 16:38:23.461 |        -0.360    0.222    0.066
 2026-08-18 16:38:24.500 |        -0.353    0.213    0.086
 2026-08-18 16:38:25.537 |        -0.351    0.209    0.082
 2026-08-18 16:38:26.575 |        -0.352    0.205    0.088
 2026-08-18 16:38:27.614 |        -0.357    0.203    0.079
 2026-08-18 16:38:28.652 |        -0.358    0.200    0.079
 2026-08-18 16:38:29.690 |        -0.361    0.195    0.075
 2026-08-18 16:38:30.727 |        -0.362    0.198    0.078
 2026-08-18 16:38:31.765 |        -0.361    0.197    0.075
 2026-08-18 16:38:32.803 |        -0.361    0.195    0.073
 2026-08-18 16:38:33.842 |        -0.364    0.196    0.070
 2026-08-18 16:38:34.879 |        -0.363    0.196    0.071
