
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 7)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-09-08_11:58:12
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-09-08 11:58:14.004 |        -0.396    0.359    0.070
 2026-09-08 11:58:15.087 |        -0.388    0.362    0.068
 2026-09-08 11:58:16.170 |        -0.389    0.362    0.071
 2026-09-08 11:58:17.253 |        -0.382    0.362    0.071
 2026-09-08 11:58:18.337 |        -0.377    0.364    0.072
 2026-09-08 11:58:19.420 |        -0.378    0.365    0.073
 2026-09-08 11:58:20.503 |        -0.379    0.365    0.074
 2026-09-08 11:58:21.586 |        -0.378    0.362    0.073
 2026-09-08 11:58:22.669 |        -0.377    0.366    0.073
 2026-09-08 11:58:23.752 |        -0.376    0.365    0.073
 2026-09-08 11:58:24.835 |        -0.378    0.365    0.075
 2026-09-08 11:58:25.919 |        -0.378    0.368    0.073
 2026-09-08 11:58:27.002 |        -0.377    0.365    0.075
 2026-09-08 11:58:28.085 |        -0.378    0.364    0.076
 2026-09-08 11:58:29.168 |        -0.378    0.362    0.074
 2026-09-08 11:58:30.251 |        -0.382    0.365    0.072
 2026-09-08 11:58:31.334 |        -0.411    0.372    0.054
 2026-09-08 11:58:32.417 |        -0.423    0.386    0.029
 2026-09-08 12:00:41.835 |        -0.317    0.439   -0.356
 2026-09-08 12:00:42.918 |        -0.331    0.427   -0.385
 2026-09-08 12:00:44.001 |        -0.332    0.430   -0.387
 2026-09-08 12:00:45.084 |        -0.334    0.432   -0.387
 2026-09-08 12:00:46.167 |        -0.331    0.430   -0.389
 2026-09-08 12:00:47.251 |        -0.332    0.431   -0.386
 2026-09-08 12:00:48.334 |        -0.332    0.431   -0.386
 2026-09-08 12:00:49.417 |        -0.333    0.432   -0.386
 2026-09-08 12:00:50.500 |        -0.334    0.433   -0.388
 2026-09-08 12:00:51.583 |        -0.334    0.432   -0.387
 2026-09-08 12:00:52.666 |        -0.357    0.424   -0.400
 2026-09-08 12:00:53.749 |        -0.407    0.407   -0.379
 2026-09-08 12:00:54.812 |        -0.443    0.360   -0.630
 2026-09-08 12:00:55.846 |        -0.484    0.330   -0.810
 2026-09-08 12:00:56.881 |        -0.430    0.361   -0.643
