
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 1)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-09-08_11:58:12
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-09-08 11:58:14.004 |        -0.244    0.264    0.124
 2026-09-08 11:58:15.087 |        -0.245    0.266    0.122
 2026-09-08 11:58:16.170 |        -0.246    0.264    0.123
 2026-09-08 11:58:17.253 |        -0.247    0.268    0.123
 2026-09-08 11:58:18.337 |        -0.249    0.268    0.121
 2026-09-08 11:58:19.420 |        -0.248    0.267    0.124
 2026-09-08 11:58:20.503 |        -0.250    0.268    0.122
 2026-09-08 11:58:21.586 |        -0.250    0.268    0.119
 2026-09-08 11:58:22.669 |        -0.249    0.266    0.122
 2026-09-08 11:58:23.752 |        -0.250    0.268    0.125
 2026-09-08 11:58:24.835 |        -0.249    0.268    0.120
 2026-09-08 11:58:25.919 |        -0.248    0.267    0.123
 2026-09-08 11:58:27.002 |        -0.249    0.267    0.122
 2026-09-08 11:58:28.085 |        -0.249    0.269    0.122
 2026-09-08 11:58:29.168 |        -0.250    0.268    0.121
 2026-09-08 11:58:30.251 |        -0.244    0.270    0.122
 2026-09-08 11:58:31.334 |        -0.247    0.260    0.133
 2026-09-08 11:58:32.417 |        -0.266    0.243    0.141
 2026-09-08 12:00:41.835 |        -0.412    0.368    0.154
 2026-09-08 12:00:42.918 |        -0.434    0.354    0.149
 2026-09-08 12:00:44.001 |        -0.433    0.354    0.157
 2026-09-08 12:00:45.084 |        -0.430    0.357    0.156
 2026-09-08 12:00:46.167 |        -0.433    0.355    0.158
 2026-09-08 12:00:47.251 |        -0.433    0.356    0.157
 2026-09-08 12:00:48.334 |        -0.432    0.358    0.156
 2026-09-08 12:00:49.417 |        -0.431    0.357    0.155
 2026-09-08 12:00:50.500 |        -0.433    0.356    0.151
 2026-09-08 12:00:51.583 |        -0.433    0.355    0.152
 2026-09-08 12:00:52.666 |        -0.440    0.326    0.199
 2026-09-08 12:00:53.749 |        -0.473    0.257    0.283
 2026-09-08 12:00:54.812 |        -0.299    0.213    0.192
 2026-09-08 12:00:55.846 |         0.000    0.000    0.000
 2026-09-08 12:00:56.881 |         0.000    0.000    0.000
