
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 0)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-09-15_21:07:11
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-09-15 21:07:11.827 |         0.131   -0.847    0.668
 2026-09-15 21:07:12.646 |         0.131   -0.848    0.668
 2026-09-15 21:07:13.762 |         0.131   -0.849    0.666
 2026-09-15 21:07:14.879 |         0.131   -0.846    0.669
 2026-09-15 21:07:15.997 |         0.131   -0.848    0.667
 2026-09-15 21:07:17.114 |         0.131   -0.848    0.670
 2026-09-15 21:07:18.230 |         0.132   -0.848    0.671
 2026-09-15 21:07:19.348 |         0.132   -0.846    0.671
 2026-09-15 21:07:20.464 |         0.131   -0.849    0.670
 2026-09-15 21:07:21.582 |         0.133   -0.848    0.671
 2026-09-15 21:07:22.699 |         0.129   -0.848    0.669
 2026-09-15 21:07:23.816 |         0.131   -0.849    0.670
 2026-09-15 21:07:24.933 |         0.132   -0.848    0.668
 2026-09-15 21:07:26.050 |         0.132   -0.849    0.669
 2026-09-15 21:07:27.167 |         0.132   -0.847    0.672
 2026-09-15 21:07:28.284 |         0.128   -0.847    0.671
 2026-09-15 21:07:29.401 |         0.106   -0.859    0.678
 2026-09-15 21:07:30.518 |         0.121   -0.860    0.675
 2026-09-15 21:07:31.635 |         0.121   -0.858    0.675
 2026-09-15 21:07:32.752 |         0.112   -0.838    0.664
 2026-09-15 21:07:33.869 |         0.047   -0.744    0.628
 2026-09-15 21:07:34.986 |         0.055   -0.744    0.623
 2026-09-15 21:07:36.103 |         0.091   -0.735    0.620
 2026-09-15 21:07:37.220 |         0.093   -0.735    0.622
 2026-09-15 21:07:38.337 |         0.104   -0.732    0.624
 2026-09-15 21:07:39.454 |         0.154   -0.690    0.616
 2026-09-15 21:07:40.571 |         0.165   -0.681    0.618
 2026-09-15 21:07:41.688 |         0.219   -0.715    0.634
 2026-09-15 21:07:42.805 |         0.223   -0.723    0.639
