
==============================================================================
                         MAGNETOMETER TELEMETRY DATA         
==============================================================================
FORMAT       : ASCII
SENSOR       : QMC5883P (Channel 6)
DATA_UNIT    : Gauss
MISSION_TIME : 2026-08-14_20:30:59
END_OF_HEADER
PC_TIMESTAMP                        X          Y          Z
==============================================================================
 2026-08-14 20:31:00.704 |        -0.070    0.408    0.247
 2026-08-14 20:31:01.739 |        -0.072    0.409    0.247
 2026-08-14 20:31:02.774 |        -0.070    0.408    0.247
 2026-08-14 20:31:03.809 |        -0.069    0.410    0.249
 2026-08-14 20:31:04.843 |        -0.069    0.412    0.247
 2026-08-14 20:31:05.879 |        -0.072    0.410    0.248
 2026-08-14 20:31:06.914 |        -0.071    0.409    0.249
 2026-08-14 20:31:07.949 |        -0.071    0.409    0.247
 2026-08-14 20:31:08.984 |        -0.070    0.406    0.249
 2026-08-14 20:31:10.019 |        -0.071    0.407    0.249
 2026-08-14 20:31:11.054 |        -0.070    0.410    0.249
 2026-08-14 20:31:12.089 |        -0.070    0.411    0.246
 2026-08-14 20:31:13.124 |        -0.070    0.410    0.247
 2026-08-14 20:31:14.159 |        -0.070    0.413    0.247
 2026-08-14 20:31:15.195 |        -0.069    0.408    0.250
 2026-08-14 20:31:16.229 |        -0.071    0.411    0.249
 2026-08-14 20:31:17.264 |        -0.071    0.413    0.247
 2026-08-14 20:31:18.300 |        -0.072    0.414    0.248
 2026-08-14 20:31:19.337 |        -0.079    0.412    0.245
 2026-08-14 20:31:20.373 |        -0.082    0.411    0.245
 2026-08-14 20:31:21.408 |        -0.082    0.413    0.243
 2026-08-14 20:31:22.443 |        -0.080    0.412    0.243
 2026-08-14 20:31:23.478 |        -0.081    0.409    0.244
 2026-08-14 20:31:24.512 |        -0.082    0.410    0.245
 2026-08-14 20:31:25.548 |        -0.082    0.411    0.245
 2026-08-14 20:31:26.582 |        -0.081    0.411    0.243
 2026-08-14 20:31:27.618 |        -0.081    0.411    0.242
 2026-08-14 20:31:28.652 |        -0.082    0.411    0.240
 2026-08-14 20:31:29.687 |        -0.082    0.408    0.243
 2026-08-14 20:31:30.723 |        -0.081    0.411    0.242
 2026-08-14 20:31:31.758 |        -0.082    0.410    0.243
 2026-08-14 20:31:32.793 |        -0.081    0.412    0.244
 2026-08-14 20:31:33.828 |        -0.083    0.413    0.243
 2026-08-14 20:31:34.863 |        -0.082    0.412    0.243
 2026-08-14 20:31:35.898 |        -0.082    0.412    0.244
 2026-08-14 20:31:36.933 |        -0.083    0.410    0.242
 2026-08-14 20:31:37.968 |        -0.082    0.410    0.242
 2026-08-14 20:31:39.003 |        -0.081    0.408    0.242
 2026-08-14 20:31:40.038 |        -0.081    0.408    0.241
 2026-08-14 20:31:41.073 |        -0.081    0.410    0.239
 2026-08-14 20:31:42.108 |        -0.080    0.410    0.242
 2026-08-14 20:31:43.144 |        -0.080    0.411    0.244
 2026-08-14 20:31:44.178 |        -0.080    0.408    0.243
 2026-08-14 20:31:45.213 |        -0.081    0.411    0.243
 2026-08-14 20:31:46.248 |        -0.082    0.411    0.243
 2026-08-14 20:31:47.283 |        -0.081    0.408    0.241
 2026-08-14 20:31:48.318 |        -0.081    0.409    0.242
 2026-08-14 20:31:49.353 |        -0.083    0.413    0.242
 2026-08-14 20:31:50.388 |        -0.081    0.412    0.243
 2026-08-14 20:31:51.424 |        -0.081    0.410    0.244
 2026-08-14 20:31:52.458 |        -0.081    0.409    0.243
 2026-08-14 20:31:53.493 |        -0.080    0.411    0.243
 2026-08-14 20:31:54.528 |        -0.082    0.408    0.242
 2026-08-14 20:31:55.563 |        -0.082    0.409    0.240
 2026-08-14 20:31:56.598 |        -0.080    0.406    0.243
 2026-08-14 20:31:57.633 |        -0.083    0.408    0.243
 2026-08-14 20:31:58.668 |        -0.083    0.410    0.241
 2026-08-14 20:31:59.703 |        -0.083    0.408    0.240
 2026-08-14 20:32:00.739 |        -0.083    0.409    0.244
 2026-08-14 20:32:01.773 |        -0.085    0.412    0.242
 2026-08-14 20:32:02.808 |        -0.085    0.408    0.243
 2026-08-14 20:32:03.844 |        -0.085    0.411    0.245
 2026-08-14 20:32:04.878 |        -0.085    0.413    0.243
 2026-08-14 20:32:05.913 |        -0.084    0.411    0.242
 2026-08-14 20:32:06.949 |        -0.084    0.411    0.243
 2026-08-14 20:32:07.983 |        -0.085    0.413    0.244
 2026-08-14 20:32:09.018 |        -0.083    0.410    0.243
 2026-08-14 20:32:10.054 |        -0.082    0.411    0.244
 2026-08-14 20:32:11.089 |        -0.083    0.412    0.244
 2026-08-14 20:32:12.124 |        -0.084    0.411    0.243
 2026-08-14 20:32:13.159 |        -0.085    0.409    0.245
 2026-08-14 20:32:14.194 |        -0.084    0.409    0.244
 2026-08-14 20:32:15.228 |        -0.082    0.412    0.241
 2026-08-14 20:32:16.263 |        -0.082    0.408    0.240
 2026-08-14 20:32:17.299 |        -0.083    0.407    0.240
 2026-08-14 20:32:18.333 |        -0.082    0.410    0.242
 2026-08-14 20:32:19.369 |        -0.082    0.410    0.245
 2026-08-14 20:32:20.404 |        -0.083    0.409    0.242
 2026-08-14 20:32:21.438 |        -0.084    0.408    0.245
 2026-08-14 20:32:22.473 |        -0.083    0.411    0.243
 2026-08-14 20:32:23.508 |        -0.082    0.412    0.244
 2026-08-14 20:32:24.545 |        -0.082    0.409    0.242
 2026-08-14 20:32:25.580 |        -0.083    0.412    0.242
 2026-08-14 20:32:26.614 |        -0.082    0.411    0.244
 2026-08-14 20:32:27.650 |        -0.081    0.410    0.245
 2026-08-14 20:32:28.685 |        -0.081    0.409    0.243
 2026-08-14 20:32:29.720 |        -0.079    0.407    0.241
 2026-08-14 20:32:30.755 |        -0.080    0.408    0.244
 2026-08-14 20:32:31.790 |        -0.080    0.409    0.244
 2026-08-14 20:32:32.826 |        -0.082    0.407    0.242
 2026-08-14 20:32:33.861 |        -0.087    0.409    0.238
 2026-08-14 20:32:34.895 |        -0.089    0.414    0.223
 2026-08-14 20:32:35.930 |        -0.110    0.417    0.219
 2026-08-14 20:32:36.965 |        -0.122    0.377    0.240
 2026-08-14 20:32:38.000 |        -0.086    0.351    0.260
 2026-08-14 20:32:39.083 |        -0.061    0.424    0.213
 2026-08-14 20:32:43.331 |        -0.071    0.423    0.215
 2026-08-14 20:32:44.415 |        -0.069    0.424    0.218
 2026-08-14 20:32:45.498 |        -0.068    0.424    0.213
 2026-08-14 20:32:46.580 |        -0.067    0.422    0.214
 2026-08-14 20:32:47.664 |        -0.067    0.420    0.215
 2026-08-14 20:32:48.747 |        -0.067    0.424    0.217
 2026-08-14 20:32:49.830 |        -0.068    0.422    0.216
 2026-08-14 20:32:50.915 |        -0.091    0.424    0.221
 2026-08-14 20:32:51.998 |        -0.098    0.421    0.228
 2026-08-14 20:32:53.081 |        -0.096    0.416    0.239
 2026-08-14 20:32:54.164 |        -0.096    0.420    0.238
 2026-08-14 20:32:55.247 |        -0.097    0.419    0.238
 2026-08-14 20:32:56.330 |        -0.096    0.419    0.240
 2026-08-14 20:32:57.413 |        -0.097    0.419    0.240
 2026-08-14 20:32:58.496 |        -0.095    0.417    0.238
 2026-08-14 20:32:59.579 |        -0.096    0.417    0.238
 2026-08-14 20:33:00.662 |        -0.096    0.419    0.239
 2026-08-14 20:33:01.745 |        -0.097    0.419    0.239
 2026-08-14 20:33:02.828 |        -0.097    0.417    0.241
 2026-08-14 20:33:03.911 |        -0.097    0.420    0.238
 2026-08-14 20:33:04.994 |        -0.097    0.419    0.236
 2026-08-14 20:33:06.078 |        -0.097    0.417    0.237
 2026-08-14 20:33:07.160 |        -0.097    0.419    0.237
 2026-08-14 20:33:08.243 |        -0.097    0.420    0.236
 2026-08-14 20:33:09.326 |        -0.095    0.419    0.238
 2026-08-14 20:33:10.409 |        -0.095    0.418    0.238
 2026-08-14 20:33:11.492 |        -0.095    0.418    0.238
 2026-08-14 20:33:12.576 |        -0.096    0.418    0.237
 2026-08-14 20:33:13.658 |        -0.097    0.421    0.239
 2026-08-14 20:33:14.741 |        -0.098    0.418    0.237
 2026-08-14 20:33:15.825 |        -0.097    0.419    0.237
 2026-08-14 20:33:16.907 |        -0.097    0.417    0.238
 2026-08-14 20:33:17.990 |        -0.097    0.416    0.238
 2026-08-14 20:33:19.074 |        -0.096    0.417    0.238
 2026-08-14 20:33:20.156 |        -0.097    0.417    0.240
 2026-08-14 20:33:21.239 |        -0.096    0.419    0.237
 2026-08-14 20:33:22.322 |        -0.094    0.419    0.239
 2026-08-14 20:33:23.405 |        -0.094    0.419    0.238
 2026-08-14 20:33:24.488 |        -0.095    0.419    0.240
 2026-08-14 20:33:25.572 |        -0.093    0.418    0.239
 2026-08-14 20:33:26.654 |        -0.095    0.420    0.239
 2026-08-14 20:33:27.737 |        -0.093    0.419    0.239
 2026-08-14 20:33:28.821 |        -0.092    0.418    0.238
 2026-08-14 20:33:29.904 |        -0.093    0.418    0.241
 2026-08-14 20:33:30.986 |        -0.093    0.416    0.241
 2026-08-14 20:33:32.069 |        -0.093    0.414    0.241
 2026-08-14 20:33:33.152 |        -0.094    0.415    0.240
 2026-08-14 20:33:34.236 |        -0.093    0.418    0.239
 2026-08-14 20:33:35.318 |        -0.093    0.417    0.240
